ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO_x,RPE_OBCINE_SIFRA_x,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO_y,RPE_OBCINE_SIFRA_y
388067,1,13.07.2018,08.06.2018,78000,0,,,,,0,15.04.2025,13.07.2018,1,1,2018,85,1455,BRŠLJIN,NOVO MESTO,626,2,,,1,NOVO MESTO,ULICA DANILA BUČARJA,24,,7,2,1981,1,,,56,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,55.9,51.4," bivalni prostor | odprta terasa, balkon, loža",,,512515.58,75311.01,2018,85
388072,1,13.07.2018,23.05.2018,105000,0,,,,,0,15.04.2025,13.07.2018,1,1,2018,85,1483,KANDIJA,NOVO MESTO,641,10,,,1,NOVO MESTO,KANDIJSKA CESTA,49,,10,2,1965,1,,,75,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,klet,3,75.4,64," bivalni prostor | klet | odprta terasa, balkon, loža",,,513756.43,73345.75,2018,85
371960,1,15.03.2018,08.01.2018,128000,0,,,,,0,15.04.2025,15.03.2018,1,1,2018,85,1455,BRŠLJIN,NOVO MESTO,469,1,,,1,NOVO MESTO,LOČNA,14,,,1,1997,1,,,200,1/1,,,1,2,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,nadstropje,3,200.1,98.6," Garaža | Klet, shramba | Kurilnica | Odprt balkon | Podstrešje | Stopnišče | Sušilnica, pralnica",,,513991.59,75658.24,2018,85
367130,1,14.02.2018,12.12.2017,126000,0,,,,,1,15.04.2025,14.02.2018,1,1,2018,85,1456,NOVO MESTO,NOVO MESTO,854,24,,,1,NOVO MESTO,ROZMANOVA ULICA,4,,,14,1900,1,,,2,1/1,,,,,,,,1274003 - Klet,pritličje,,2.1,2.1,-,,,513156.34,73858.29,2018,85
367130,1,14.02.2018,12.12.2017,126000,0,,,,,1,15.04.2025,14.02.2018,1,1,2018,85,1456,NOVO MESTO,NOVO MESTO,854,2,,,1,NOVO MESTO,ROZMANOVA ULICA,4,,2,2,1900,1,,,87,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,4,87.2,63.2, Drugo | Odprt balkon | Odprta terasa,,,513156.34,73858.29,2018,85
367131,1,14.02.2018,22.11.2017,20000,0,,,,,1,15.04.2025,14.02.2018,1,2,2018,85,1458,ČREŠNJICE,NOVO MESTO,2309,1,,,1,,,,,,13,1937,1,,,6,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,6,6,-,,,516023.08,78859.97,2018,85
367131,1,14.02.2018,22.11.2017,20000,0,,,,,1,15.04.2025,14.02.2018,1,2,2018,85,1458,ČREŠNJICE,NOVO MESTO,239,1,,,1,ZAGRAD PRI OTOČCU,ZAGRAD PRI OTOČCU,24,,,15,1937,1,,,33,1/1,,,,,,,,"1271302 - Vinska klet, zidanica",pritličje,,33,33,-,,,516025.41,78853.66,2018,85
403670,1,12.11.2018,13.09.2018,74000,0,,,,,0,15.04.2025,12.11.2018,1,1,2018,85,1484,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,10136,7,,,1,NOVO MESTO,ULICA SLAVKA GRUMA,102,,7,2,2002,1,,,45,1/1,,,2,1,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,44.6,38.1," bivalni prostor | klet | odprta terasa, balkon, loža",,,512049.32,72919.48,2018,85
403682,2,12.11.2018,03.08.2018,2200,0,,,,stečajni,0,15.04.2025,12.11.2018,1,3,2018,85,1484,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,187,1,,,1,NOVO MESTO,DRSKA,35,,1,2,1963,1,,,190,16/100,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,3,189.7,96.5," bivalni prostor | klet | odprta terasa, balkon, loža | parkirni prostor",,,512235.47,73418.54,2018,85
403682,2,12.11.2018,03.08.2018,2200,0,,,,stečajni,0,15.04.2025,12.11.2018,1,3,2018,85,1484,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,187,2,,,1,NOVO MESTO,DRSKA,35,,,2,1963,1,,,43,16/100,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,0,43.3,35.1, bivalni prostor,,,512235.47,73418.54,2018,85
