ID_POSLA,DEJANSKA_RABA_DELA_STAVBE,OBCINA,IME_KO,NASELJE,E_CENTROID,N_CENTROID,DATUM_UVELJAVITVE,POGODBENA_CENA_ODSKODNINA,POVRSINA,CENA_M2,STEVILO_SOB,NADSTROPJE_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE
322663,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,520280.92,122951.55,15.05.2017,54000.0,40.3,1339.9503722084369,1.0,6.0,1978
322680,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,LISCE,CELJE,520297.12,119906.21,15.05.2017,82000.0,76.0,1078.9473684210527,3.0,1.0,1800
322693,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,CELJE,CELJE,520001.4,121297.42,15.05.2017,92000.0,78.3,1174.9680715197958,3.0,4.0,1954
326627,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,OSTROŽNO,CELJE,520210.63,123312.76,15.06.2017,70500.0,67.4,1045.994065281899,3.0,6.0,1980
322717,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,OSTROŽNO,CELJE,520154.39,123434.26,15.05.2017,76000.0,67.5,1125.9259259259259,3.0,5.0,1982
321825,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,CELJE,CELJE,520546.22,121343.2,15.05.2017,65000.0,53.7,1210.4283054003724,2.0,4.0,1988
320951,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,CELJE,CELJE,519691.48,121849.53,15.05.2017,57000.0,65.3,872.8943338437979,3.0,4.0,1972
322747,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,520342.36,122895.52,15.05.2017,78700.0,62.3,1263.2423756019261,3.0,2.0,1978
322748,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,521232.08,122964.39,15.05.2017,74000.0,57.4,1289.198606271777,2.0,3.0,1985
322766,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,CELJE,CELJE,520391.24,120949.8,15.05.2017,44100.0,54.5,809.1743119266055,1.0,2.0,1306
321018,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,OSTROŽNO,CELJE,520069.84,123323.79,15.05.2017,74315.48,50.6,1468.685375494071,2.0,4.0,2006
328143,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,521192.82,122128.0,15.06.2017,28000.0,41.2,679.6116504854368,1.0,2.0,1880
327314,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,520595.84,122479.37,15.06.2017,57500.0,56.8,1012.3239436619718,2.0,2.0,1982
327322,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,520519.71,122387.44,15.06.2017,15000.0,21.5,697.6744186046511,1.0,11.0,1979
327324,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,OSTROŽNO,CELJE,520069.84,123323.79,15.06.2017,105000.0,66.5,1578.9473684210527,3.0,3.0,2006
327329,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,OSTROŽNO,CELJE,520025.33,123314.71,15.06.2017,125000.0,88.6,1410.8352144469527,3.0,1.0,2007
322899,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,OSTROŽNO,CELJE,520210.63,123312.76,15.05.2017,46000.0,37.4,1229.9465240641712,1.0,4.0,1980
322904,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,CELJE,CELJE,519702.95,121460.3,15.05.2017,61000.0,66.6,915.915915915916,2.0,3.0,1958
328234,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,520068.56,122543.26,15.06.2017,90000.0,69.1,1302.4602026049206,3.0,5.0,1962
330669,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,CELJE,CELJE,519670.37,121654.54,14.07.2017,86000.0,60.9,1412.1510673234811,2.0,1.0,2003
332186,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,MEDLOG,CELJE,519389.27,121818.55,14.07.2017,59500.0,52.0,1144.2307692307693,2.0,4.0,1970
331423,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,CELJE,CELJE,519547.04,121413.45,14.07.2017,81000.0,58.5,1384.6153846153845,3.0,3.0,1959
331424,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,CELJE,CELJE,519401.4,121671.34,14.07.2017,50881.0,58.1,875.7487091222031,2.0,2.0,1966
331431,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,CELJE,CELJE,520293.4,120943.27,14.07.2017,24000.0,24.9,963.855421686747,1.0,2.0,1947
331433,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,521192.82,122128.0,14.07.2017,26000.0,34.8,747.1264367816093,1.0,2.0,1880
331435,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,CELJE,CELJE,519694.71,121411.21,14.07.2017,52000.0,42.1,1235.1543942992873,2.0,3.0,1957
330765,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,OSTROŽNO,CELJE,519998.82,121693.08,14.07.2017,42800.0,69.7,614.0602582496413,2.0,2.0,1878
330042,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,CELJE,CELJE,519793.29,121591.97,14.07.2017,124000.0,65.0,1907.6923076923076,2.0,5.0,2007
327836,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,520008.55,122409.82,15.06.2017,21824.0,22.4,974.2857142857143,0.0,2.0,1953
327838,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,520516.53,122479.73,15.06.2017,46000.0,45.5,1010.989010989011,2.0,5.0,1980
327848,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,CELJE,CELJE,519890.42,121539.45,15.06.2017,122000.0,69.7,1750.3586800573887,3.0,1.0,2004
331604,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,521368.52,123168.85,14.07.2017,90000.0,63.0,1428.5714285714287,3.0,3.0,1983
327913,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,520192.2,122528.21,15.06.2017,44000.0,40.2,1094.5273631840796,2.0,1.0,1961
357171,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,MEDLOG,CELJE,519357.04,121764.47,18.12.2017,67000.0,44.6,1502.2421524663678,2.0,1.0,1970
335384,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,OSTROŽNO,CELJE,520069.84,123323.79,17.08.2017,45000.0,24.6,1829.2682926829268,1.0,1.0,2006
322511,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,OSTROŽNO,CELJE,520069.84,123323.79,15.05.2017,64000.0,48.5,1319.5876288659795,2.0,2.0,2006
322532,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,CELJE,CELJE,520645.23,122083.16,15.05.2017,38000.0,40.4,940.5940594059406,1.0,1.0,1939
321618,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,OSTROŽNO,CELJE,520233.25,123144.77,15.05.2017,40500.0,34.9,1160.4584527220632,1.0,2.0,1979
357264,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,520533.62,122349.36,18.12.2017,36500.0,34.9,1045.8452722063037,1.0,2.0,1979
357274,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,520516.53,122479.73,18.12.2017,70000.0,66.1,1059.0015128593043,2.0,1.0,1980
357537,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,520139.83,122384.78,18.12.2017,60000.0,58.0,1034.4827586206898,2.0,3.0,1954
357439,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,OSTROŽNO,CELJE,520173.44,123436.92,18.12.2017,65000.0,55.4,1173.2851985559566,2.0,2.0,1982
357456,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,OSTROŽNO,CELJE,519203.01,122740.57,18.12.2017,43000.0,39.7,1083.123425692695,1.0,8.0,1976
357608,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,CELJE,SPODNJA HUDINJA,CELJE,521223.54,122925.27,18.12.2017,35000.0,32.0,1093.75,1.0,9.0,1985
408600,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,PRIMSKOVO,KRANJ,451488.29,122516.37,22.01.2019,105000.0,58.1,1807.2289156626505,2.0,6.0,1986
409784,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450945.06,122112.76,22.01.2019,122500.0,55.2,2219.2028985507245,2.0,2.0,1977
409717,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450272.41,123357.12,22.01.2019,158000.0,81.0,1950.6172839506173,3.0,5.0,1977
409917,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,STRAŽIŠČE,KRANJ,449661.29,121505.89,22.01.2019,110000.0,50.6,2173.913043478261,2.0,2.0,1964
410040,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450606.8,123235.02,22.01.2019,120000.0,66.6,1801.801801801802,3.0,2.0,1904
409526,"1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši",KRANJ,HUJE,KRANJ,450713.65,121725.48,22.01.2019,205000.0,87.6,2340.1826484018266,4.0,,1971
408284,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450384.74,123455.15,22.01.2019,95000.0,48.0,1979.1666666666667,2.0,3.0,1964
410053,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450607.59,122226.45,22.01.2019,145000.0,69.9,2074.3919885550786,4.0,,1946
409721,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450892.46,122203.99,22.01.2019,175000.0,76.0,2302.6315789473683,3.0,2.0,1978
421503,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450749.23,122023.09,15.04.2019,149000.0,80.0,1862.5,4.0,4.0,1975
421591,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,449990.5,123565.33,15.04.2019,119000.0,65.3,1822.3583460949465,4.0,2.0,1947
421952,"1110003 - Stanovanje, ki se nahaja v vmesni vrstni hiši",KRANJ,HUJE,KRANJ,450647.79,122112.26,15.04.2019,155000.0,72.9,2126.200274348422,4.0,,1957
410594,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,KRANJ,GOLNIK,GOLNIK,448231.82,132247.62,22.01.2019,204000.0,126.0,1619.047619047619,5.0,,1966
409328,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,KRANJ,STRAŽIŠČE,KRANJ,449025.11,121471.59,22.01.2019,172000.0,51.3,3352.826510721248,3.0,,1968
410638,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450992.8,121832.07,22.01.2019,114000.0,59.6,1912.7516778523488,2.0,2.0,1952
425680,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KLANEC,KRANJ,451249.15,122295.6,15.05.2019,114000.0,47.8,2384.937238493724,1.0,2.0,1982
426536,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450078.68,123220.53,15.05.2019,94000.0,45.2,2079.646017699115,2.0,2.0,1960
418624,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450975.55,121774.44,15.03.2019,73000.0,34.9,2091.6905444126073,2.0,2.0,1950
419511,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450108.64,123169.71,15.03.2019,80000.0,44.3,1805.8690744920993,2.0,1.0,1960
418521,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450400.03,122384.43,15.03.2019,60000.0,44.9,1336.30289532294,1.0,2.0,1967
422316,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KLANEC,KRANJ,451385.54,122426.21,15.04.2019,125000.0,58.4,2140.4109589041095,2.0,2.0,1985
422573,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450174.47,123079.03,15.04.2019,96000.0,41.0,2341.4634146341464,2.0,2.0,1959
422667,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450967.18,122130.65,15.04.2019,65000.0,23.1,2813.8528138528136,1.0,7.0,1979
427093,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,449966.69,123526.54,15.05.2019,57200.0,23.7,2413.5021097046415,1.0,2.0,1957
419255,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,451050.58,121681.64,15.03.2019,85000.0,33.0,2575.757575757576,1.0,3.0,2009
417795,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,PRIMSKOVO,KRANJ,451550.83,122620.21,15.03.2019,165000.0,76.8,2148.4375,3.0,2.0,1986
422317,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,KRANJ,KOKRICA,KOKRICA,450493.7,125219.04,15.04.2019,178000.0,69.0,2579.710144927536,3.0,,1970
426824,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450297.37,121906.46,15.05.2019,158000.0,70.0,2257.1428571428573,3.0,3.0,2009
427524,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,DRULOVKA,KRANJ,451859.4,119986.93,15.05.2019,68000.0,29.1,2336.769759450172,1.0,1.0,1990
418467,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,451194.19,121685.79,15.03.2019,117000.0,56.1,2085.561497326203,2.0,,2010
417799,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,449862.96,123364.21,15.03.2019,86000.0,40.8,2107.843137254902,1.0,3.0,1960
419010,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,GOLNIK,GOLNIK,448316.19,131800.34,15.03.2019,108000.0,59.0,1830.5084745762713,3.0,,1959
422937,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,451020.46,122121.99,15.04.2019,85000.0,56.6,1501.7667844522969,2.0,3.0,1979
409562,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,BREG OB SAVI,KRANJ,451931.34,119857.0,22.01.2019,150000.0,68.9,2177.0682148040637,3.0,2.0,1989
426478,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,RUPA,KRANJ,450641.94,123855.84,15.05.2019,96000.0,57.5,1669.5652173913043,3.0,2.0,1968
426504,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450344.34,123614.88,15.05.2019,103000.0,48.2,2136.9294605809127,2.0,2.0,1963
425319,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450679.5,123582.02,15.05.2019,75000.0,36.0,2083.3333333333335,1.0,1.0,1957
423042,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KLANEC,KRANJ,451388.44,122550.92,15.04.2019,77000.0,36.2,2127.0718232044196,2.0,,1985
421576,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,GOLNIK,GOLNIK,448399.87,131917.16,15.04.2019,105000.0,46.4,2262.9310344827586,3.0,1.0,1955
421312,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KLANEC,KRANJ,451096.24,122344.07,15.04.2019,80000.0,33.5,2388.0597014925374,1.0,7.0,1982
410338,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450147.47,123054.03,22.01.2019,93000.0,41.0,2268.2926829268295,2.0,4.0,1959
419830,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450351.75,123535.64,15.03.2019,130000.0,67.6,1923.0769230769233,2.0,2.0,1964
426135,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,KRANJ,BRITOF,BRITOF,453019.33,124868.8,15.05.2019,180000.0,80.0,2250.0,5.0,,1983
426740,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,449984.55,123544.05,15.05.2019,129000.0,80.0,1612.5,3.0,2.0,1947
426797,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KLANEC,KRANJ,451151.36,122357.78,15.05.2019,123000.0,62.0,1983.8709677419354,2.0,4.0,1981
426829,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450589.22,123444.6,15.05.2019,90000.0,42.7,2107.7283372365337,2.0,2.0,1959
426070,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450901.43,121919.86,15.05.2019,148000.0,74.6,1983.9142091152817,3.0,7.0,1976
419669,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450798.8,122158.78,15.03.2019,50000.0,29.4,1700.6802721088436,1.0,4.0,1977
421734,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450550.74,123255.63,15.04.2019,56000.0,21.4,2616.8224299065423,1.0,1.0,1966
426535,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,451009.32,121809.26,15.05.2019,81000.0,34.6,2341.0404624277458,1.0,1.0,1950
423472,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450381.09,123824.96,15.04.2019,90000.0,33.7,2670.6231454005933,1.0,1.0,1971
409650,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KLANEC,KRANJ,451442.39,122577.86,22.01.2019,105000.0,48.9,2147.239263803681,2.0,6.0,1986
425440,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450265.05,122919.26,15.05.2019,113000.0,79.5,1421.3836477987422,2.0,3.0,1938
409737,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450782.55,122035.97,22.01.2019,130000.0,74.5,1744.96644295302,3.0,1.0,1976
426445,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,449676.94,123399.95,15.05.2019,103000.0,50.0,2060.0,2.0,2.0,1974
421398,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,RUPA,KRANJ,450494.52,123828.58,15.04.2019,120000.0,65.2,1840.4907975460121,3.0,2.0,1969
426204,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KLANEC,KRANJ,451426.74,122627.24,15.05.2019,90000.0,40.0,2250.0,1.0,1.0,1987
419132,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,451008.77,122007.84,15.03.2019,122400.0,74.6,1640.750670241287,3.0,11.0,1976
421766,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450297.37,121906.46,15.04.2019,180000.0,87.4,2059.4965675057206,4.0,3.0,2009
421961,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KLANEC,KRANJ,451426.74,122627.24,15.04.2019,57000.0,31.2,1826.923076923077,1.0,2.0,1987
427291,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,451031.28,122029.8,15.05.2019,115000.0,57.8,1989.61937716263,2.0,4.0,1979
419629,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KLANEC,KRANJ,451409.1,122582.99,15.03.2019,125100.0,57.3,2183.2460732984296,2.0,6.0,1986
422815,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450566.02,123115.9,15.04.2019,149000.0,89.8,1659.2427616926504,4.0,,1937
423868,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,451062.16,122061.71,15.04.2019,123000.0,55.5,2216.2162162162163,2.0,6.0,1979
409909,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450576.08,121482.36,22.01.2019,35000.0,22.5,1555.5555555555557,1.0,1.0,1927
409651,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450605.42,123319.07,22.01.2019,100000.0,63.3,1579.778830963665,3.0,2.0,1966
409342,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KLANEC,KRANJ,451358.04,122224.3,22.01.2019,105000.0,46.7,2248.3940042826553,1.0,2.0,1982
425871,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450912.06,121643.09,15.05.2019,118907.0,48.4,2456.7561983471073,2.0,6.0,1974
425871,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450002.57,123289.11,15.05.2019,118907.0,21.0,5662.238095238095,1.0,4.0,1961
418015,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,RUPA,KRANJ,450618.77,123741.64,15.03.2019,60000.0,19.7,3045.6852791878173,1.0,2.0,1968
419046,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,451008.77,122007.84,15.03.2019,30000.0,21.0,1428.5714285714287,1.0,5.0,1976
418995,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450852.57,121701.0,15.03.2019,129000.0,58.0,2224.137931034483,2.0,3.0,1974
421457,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450273.95,122585.3,15.04.2019,167500.0,58.3,2873.070325900515,3.0,3.0,2012
409495,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,RUPA,KRANJ,450490.72,123679.27,22.01.2019,92500.0,50.2,1842.629482071713,2.0,2.0,1968
427184,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450284.49,123568.03,15.05.2019,142000.0,63.4,2239.7476340694006,3.0,2.0,1962
426608,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450251.63,122527.3,15.05.2019,60000.0,28.6,2097.902097902098,1.0,2.0,1987
425950,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,HUJE,KRANJ,450912.06,121643.09,15.05.2019,140000.0,72.0,1944.4444444444443,3.0,8.0,1974
427375,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,STRUŽEVO,KRANJ,449070.22,123803.36,15.05.2019,66000.0,32.2,2049.6894409937886,1.0,2.0,1974
426510,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KRANJ,KRANJ,450344.34,123614.88,15.05.2019,115000.0,49.2,2337.3983739837395,2.0,1.0,1963
435057,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KLANEC,KRANJ,451096.24,122344.07,15.07.2019,136000.0,58.6,2320.819112627986,2.0,7.0,1982
433361,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,BREG OB SAVI,KRANJ,451785.03,119825.71,15.07.2019,109000.0,54.8,1989.051094890511,2.0,2.0,1988
433536,"1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši",KRANJ,STRAŽIŠČE,KRANJ,449694.08,121954.66,15.07.2019,180000.0,136.8,1315.7894736842104,8.0,,1976
434414,"1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši",KRANJ,DRULOVKA,KRANJ,451305.89,119940.2,15.07.2019,310000.0,116.0,2672.4137931034484,6.0,,2014
414415,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,PRIMSKOVO,KRANJ,451493.51,122572.54,13.02.2019,102000.0,45.1,2261.640798226164,2.0,1.0,1987
412398,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,KRANJ,KLANEC,KRANJ,451384.76,122514.69,04.02.2019,100000.0,53.0,1886.7924528301887,2.0,3.0,1985
